date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:40	25564/25564	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:39%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/12/20.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/12/20.html	(from http://blogs.pingpoet.com/overflow/archive/2004/12.aspx)
21:31:40	22146/22146	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:39%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/12/28.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/12/28.html	(from http://blogs.pingpoet.com/overflow/archive/2004/12.aspx)
21:31:40	25214/25214	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:39%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/30/966.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/30/966.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:42	24885/24885	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:40%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/24/961.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/24/961.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:42	23235/23235	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:40%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/23/959.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/23/959.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:42	24028/24028	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:40%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/18/947.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/18/947.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:42	23355/23355	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:40%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/17/946.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/17/946.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:44	23645/23645	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:42%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/17/945.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/17/945.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:44	23845/23845	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:42%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/03/924.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/03/924.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:44	25094/25094	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:42%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/02/919.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/02/919.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:44	22731/22731	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:42%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/02.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/02.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:46	22452/22452	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:44%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/03.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/03.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:46	23411/23411	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:44%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/17.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/17.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:46	22803/22803	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:44%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/18.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/18.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:46	21968/21968	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:44%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/23.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/23.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:48	22019/22019	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:46%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/30.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/30.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:48	22323/22323	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:46%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/11/24.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/11/24.html	(from http://blogs.pingpoet.com/overflow/archive/2004/11.aspx)
21:31:48	26740/26740	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:46%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/30/914.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/30/914.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:48	24459/24459	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:46%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/19/871.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/19/871.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:50	23368/23368	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:48%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/16/865.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/16/865.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:50	24302/24302	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:48%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/19/870.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/19/870.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:50	24418/24418	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:48%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/16/863.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/16/863.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:50	24840/24840	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:48%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/12/857.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/12/857.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:52	25643/25643	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:51%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/10/852.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/10/852.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:52	25684/25684	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:51%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/09/851.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/09/851.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:52	23527/23527	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:51%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/09/850.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/09/850.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:52	23614/23614	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:51%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/06/847.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/06/847.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:54	25489/25489	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:53%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/06/843.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/06/843.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:54	28791/28791	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:53%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/01/834.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/01/834.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:54	25570/25570	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:53%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/01.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/01.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:54	24129/24129	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:53%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/06.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/06.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:56	23421/23421	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:54%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/09.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/09.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:56	23549/23549	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:54%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/10.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/10.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:56	22578/22578	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:54%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/12.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/12.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:56	23203/23203	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:54%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/16.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/16.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:56	0/-1	---M--	301	error ('')			http://blogs.pingpoet.com/overflow	./httrack/blogs.pingpoet.com/overflow.2c.delayed	(from http://blogs.pingpoet.com/thoughtChain/archive/2005/01/07.aspx)
21:31:58	24263/24263	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:56%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/19.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/19.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:58	21964/21964	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:56%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/10/30.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/10/30.html	(from http://blogs.pingpoet.com/overflow/archive/2004/10.aspx)
21:31:58	24536/24536	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:56%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/29/830.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/29/830.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:31:58	24555/24555	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:56%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/29/829.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/29/829.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:00	24753/24753	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:58%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/25/824.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/25/824.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:00	29962/29962	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:58%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/25/823.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/25/823.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:00	23457/23457	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:58%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/16/804.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/16/804.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:00	23882/23882	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:31:58%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/15/800.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/15/800.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:00	0/-1	---M--	301	error ('')			http://blogs.pingpoet.com/overflow	./httrack/blogs.pingpoet.com/overflow.2d.delayed	(from http://blogs.pingpoet.com/thoughtChain/archive/2005/01/07/1029.aspx)
21:32:02	23639/23639	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:01%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/15/799.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/15/799.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:02	24382/24382	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:01%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/15/798.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/15/798.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:02	24605/24605	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:01%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/09/792.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/09/792.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:02	23169/23169	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:01%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/07/784.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/07/784.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:04	24231/24231	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:02%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/06/782.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/06/782.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:04	23534/23534	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:02%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/06/781.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/06/781.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:04	77383/77383	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:02%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/06/780.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/06/780.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:04	25695/25695	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:02%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/06/777.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/06/777.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:06	24687/24687	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:04%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/03/769.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/03/769.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:06	60642/60642	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:04%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/03/768.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/03/768.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:06	34371/34371	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:04%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/02/765.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/02/765.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:06	25921/25921	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:04%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/02.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/02.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:08	60635/60635	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:06%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/03.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/03.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:08	80690/80690	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:06%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/06.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/06.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:08	21947/21947	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:06%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/07.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/07.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:08	22339/22339	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:06%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/09.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/09.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:10	25009/25009	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:08%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/15.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/15.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:10	22368/22368	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:08%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/16.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/16.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:10	26939/26939	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:08%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/25.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/25.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:10	24547/24547	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:08%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/09/29.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/09/29.html	(from http://blogs.pingpoet.com/overflow/archive/2004/09.aspx)
21:32:12	26352/26352	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:10%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/31/759.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/31/759.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:12	28064/28064	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:10%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/31/758.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/31/758.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:12	24889/24889	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:10%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/30/754.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/30/754.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:12	42642/42642	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:10%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/30/752.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/30/752.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:14	25123/25123	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:12%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/30/749.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/30/749.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:14	31293/31293	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:12%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/30/732.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/30/732.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:14	24686/24686	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:12%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/28/707.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/28/707.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:14	23793/23793	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:12%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/27/706.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/27/706.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:16	24683/24683	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:14%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/27/705.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/27/705.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:16	23668/23668	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:14%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/27/704.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/27/704.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:16	23805/23805	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:14%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/25/702.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/25/702.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:16	23681/23681	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:14%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/25/701.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/25/701.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:18	25643/25643	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:17%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/17/698.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/17/698.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:18	25302/25302	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:17%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/09/693.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/09/693.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:18	23011/23011	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:17%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/09.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/09.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:18	23197/23197	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:17%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/17.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/17.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:20	23827/23827	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:18%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/25.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/25.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:20	24500/24500	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:18%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/27.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/27.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:20	23408/23408	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:18%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/28.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/28.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:20	42090/42090	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:18%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/30.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/30.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
21:32:22	30010/30010	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2007%20May%202018%2004:32:20%20GMT	http://blogs.pingpoet.com/overflow/archive/2004/08/31.aspx	./httrack/blogs.pingpoet.com/overflow/archive/2004/08/31.html	(from http://blogs.pingpoet.com/overflow/archive/2004/08.aspx)
